collection_chunk_id,chunk_rank_start,chunk_rank_end,fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,download_status,failure_reason,total_words,ai_keyword_count,ai_keyword_per_10k_words
3,51,75,64,Allstate,ALL,899051,0000899051,2024,10-K,2025-02-24,2024-12-31,0000899051-25-000015,all-20241231.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/all-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/ALL/2024_ALL_10k.html,data/processed/sec_10k_text/top100/chunk_03/ALL/2024_ALL_10k.txt,success,,98634,11,1.115234
3,51,75,64,Allstate,ALL,899051,0000899051,2025,10-K,2026-02-20,2025-12-31,0000899051-26-000031,all-20251231.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ALL/2025_ALL_10k.html,data/processed/sec_10k_text/top100/chunk_03/ALL/2025_ALL_10k.txt,success,,91969,10,1.087323
3,51,75,65,Caterpillar,CAT,18230,0000018230,2023,10-K,2024-02-16,2023-12-31,0000018230-24-000009,cat-20231231.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/cat-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/CAT/2023_CAT_10k.html,data/processed/sec_10k_text/top100/chunk_03/CAT/2023_CAT_10k.txt,success,,62295,2,0.321053
3,51,75,65,Caterpillar,CAT,18230,0000018230,2024,10-K,2025-02-14,2024-12-31,0000018230-25-000008,cat-20241231.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/cat-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/CAT/2024_CAT_10k.html,data/processed/sec_10k_text/top100/chunk_03/CAT/2024_CAT_10k.txt,success,,62507,3,0.479946
3,51,75,65,Caterpillar,CAT,18230,0000018230,2025,10-K,2026-02-13,2025-12-31,0000018230-26-000008,cat-20251231.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/CAT/2025_CAT_10k.html,data/processed/sec_10k_text/top100/chunk_03/CAT/2025_CAT_10k.txt,success,,62706,4,0.637897
3,51,75,66,IBM,IBM,51143,0000051143,2023,10-K,2024-02-26,2023-12-31,0000051143-24-000012,ibm-20231231.htm,https://www.sec.gov/Archives/edgar/data/51143/000005114324000012/,https://www.sec.gov/Archives/edgar/data/51143/000005114324000012/ibm-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/IBM/2023_IBM_10k.html,data/processed/sec_10k_text/top100/chunk_03/IBM/2023_IBM_10k.txt,success,,19963,3,1.50278
3,51,75,66,IBM,IBM,51143,0000051143,2024,10-K,2025-02-25,2024-12-31,0000051143-25-000015,ibm-20241231.htm,https://www.sec.gov/Archives/edgar/data/51143/000005114325000015/,https://www.sec.gov/Archives/edgar/data/51143/000005114325000015/ibm-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/IBM/2024_IBM_10k.html,data/processed/sec_10k_text/top100/chunk_03/IBM/2024_IBM_10k.txt,success,,20505,8,3.901487
3,51,75,66,IBM,IBM,51143,0000051143,2025,10-K,2026-02-24,2025-12-31,0000051143-26-000010,ibm-20251231.htm,https://www.sec.gov/Archives/edgar/data/51143/000005114326000010/,https://www.sec.gov/Archives/edgar/data/51143/000005114326000010/ibm-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/IBM/2025_IBM_10k.html,data/processed/sec_10k_text/top100/chunk_03/IBM/2025_IBM_10k.txt,success,,19693,2,1.015589
3,51,75,67,Eli Lilly,LLY,59478,0000059478,2023,10-K,2024-02-21,2023-12-31,0000059478-24-000065,lly-20231231.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947824000065/,https://www.sec.gov/Archives/edgar/data/59478/000005947824000065/lly-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/LLY/2023_LLY_10k.html,data/processed/sec_10k_text/top100/chunk_03/LLY/2023_LLY_10k.txt,success,,60688,4,0.659109
3,51,75,67,Eli Lilly,LLY,59478,0000059478,2024,10-K,2025-02-19,2024-12-31,0000059478-25-000067,lly-20241231.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/lly-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/LLY/2024_LLY_10k.html,data/processed/sec_10k_text/top100/chunk_03/LLY/2024_LLY_10k.txt,success,,60093,4,0.665635
3,51,75,67,Eli Lilly,LLY,59478,0000059478,2025,10-K,2026-02-12,2025-12-31,0000059478-26-000013,lly-20251231.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947826000013/,https://www.sec.gov/Archives/edgar/data/59478/000005947826000013/lly-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/LLY/2025_LLY_10k.html,data/processed/sec_10k_text/top100/chunk_03/LLY/2025_LLY_10k.txt,success,,52944,5,0.944394
3,51,75,68,Merck,MRK,310158,0000310158,2023,10-K,2024-02-26,2023-12-31,0001628280-24-006850,mrk-20231231.htm,https://www.sec.gov/Archives/edgar/data/310158/000162828024006850/,https://www.sec.gov/Archives/edgar/data/310158/000162828024006850/mrk-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/MRK/2023_MRK_10k.html,data/processed/sec_10k_text/top100/chunk_03/MRK/2023_MRK_10k.txt,success,,89788,2,0.222747
3,51,75,68,Merck,MRK,310158,0000310158,2024,10-K,2025-02-25,2024-12-31,0001628280-25-007732,mrk-20241231.htm,https://www.sec.gov/Archives/edgar/data/310158/000162828025007732/,https://www.sec.gov/Archives/edgar/data/310158/000162828025007732/mrk-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/MRK/2024_MRK_10k.html,data/processed/sec_10k_text/top100/chunk_03/MRK/2024_MRK_10k.txt,success,,91008,4,0.439522
3,51,75,68,Merck,MRK,310158,0000310158,2025,10-K,2026-02-24,2025-12-31,0000310158-26-000063,mrk-20251231.htm,https://www.sec.gov/Archives/edgar/data/310158/000031015826000063/,https://www.sec.gov/Archives/edgar/data/310158/000031015826000063/mrk-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/MRK/2025_MRK_10k.html,data/processed/sec_10k_text/top100/chunk_03/MRK/2025_MRK_10k.txt,success,,94078,5,0.531474
3,51,75,69,Nationwide,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,69,Nationwide,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,69,Nationwide,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,70,Broadcom,AVGO,1730168,0001730168,2023,10-K,2023-12-14,2023-10-29,0001730168-23-000096,avgo-20231029.htm,https://www.sec.gov/Archives/edgar/data/1730168/000173016823000096/,https://www.sec.gov/Archives/edgar/data/1730168/000173016823000096/avgo-20231029.htm,data/raw/sec_10k_html/top100/chunk_03/AVGO/2023_AVGO_10k.html,data/processed/sec_10k_text/top100/chunk_03/AVGO/2023_AVGO_10k.txt,success,,54775,18,3.286171
3,51,75,70,Broadcom,AVGO,1730168,0001730168,2024,10-K,2024-12-20,2024-11-03,0001730168-24-000139,avgo-20241103.htm,https://www.sec.gov/Archives/edgar/data/1730168/000173016824000139/,https://www.sec.gov/Archives/edgar/data/1730168/000173016824000139/avgo-20241103.htm,data/raw/sec_10k_html/top100/chunk_03/AVGO/2024_AVGO_10k.html,data/processed/sec_10k_text/top100/chunk_03/AVGO/2024_AVGO_10k.txt,success,,53928,28,5.192108
3,51,75,70,Broadcom,AVGO,1730168,0001730168,2025,10-K,2025-12-18,2025-11-02,0001730168-25-000121,avgo-20251102.htm,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,data/raw/sec_10k_html/top100/chunk_03/AVGO/2025_AVGO_10k.html,data/processed/sec_10k_text/top100/chunk_03/AVGO/2025_AVGO_10k.txt,success,,51687,25,4.836806
3,51,75,71,Delta Air Lines,DAL,27904,0000027904,2023,10-K,2024-02-12,2023-12-31,0000027904-24-000003,dal-20231231.htm,https://www.sec.gov/Archives/edgar/data/27904/000002790424000003/,https://www.sec.gov/Archives/edgar/data/27904/000002790424000003/dal-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/DAL/2023_DAL_10k.html,data/processed/sec_10k_text/top100/chunk_03/DAL/2023_DAL_10k.txt,success,,54621,0,0.0
3,51,75,71,Delta Air Lines,DAL,27904,0000027904,2024,10-K,2025-02-11,2024-12-31,0000027904-25-000004,dal-20241231.htm,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/dal-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/DAL/2024_DAL_10k.html,data/processed/sec_10k_text/top100/chunk_03/DAL/2024_DAL_10k.txt,success,,51802,0,0.0
3,51,75,71,Delta Air Lines,DAL,27904,0000027904,2025,10-K,2026-02-11,2025-12-31,0000027904-26-000013,dal-20251231.htm,https://www.sec.gov/Archives/edgar/data/27904/000002790426000013/,https://www.sec.gov/Archives/edgar/data/27904/000002790426000013/dal-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/DAL/2025_DAL_10k.html,data/processed/sec_10k_text/top100/chunk_03/DAL/2025_DAL_10k.txt,success,,50529,1,0.197906
3,51,75,72,Publix Super Markets,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,72,Publix Super Markets,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,72,Publix Super Markets,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,73,Pfizer,PFE,78003,0000078003,2023,10-K,2024-02-22,2023-12-31,0000078003-24-000039,pfe-20231231.htm,https://www.sec.gov/Archives/edgar/data/78003/000007800324000039/,https://www.sec.gov/Archives/edgar/data/78003/000007800324000039/pfe-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/PFE/2023_PFE_10k.html,data/processed/sec_10k_text/top100/chunk_03/PFE/2023_PFE_10k.txt,success,,97002,6,0.618544
3,51,75,73,Pfizer,PFE,78003,0000078003,2024,10-K,2025-02-27,2024-12-31,0000078003-25-000054,pfe-20241231.htm,https://www.sec.gov/Archives/edgar/data/78003/000007800325000054/,https://www.sec.gov/Archives/edgar/data/78003/000007800325000054/pfe-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/PFE/2024_PFE_10k.html,data/processed/sec_10k_text/top100/chunk_03/PFE/2024_PFE_10k.txt,success,,94777,1,0.105511
3,51,75,73,Pfizer,PFE,78003,0000078003,2025,10-K,2026-02-26,2025-12-31,0000078003-26-000026,pfe-20251231.htm,https://www.sec.gov/Archives/edgar/data/78003/000007800326000026/,https://www.sec.gov/Archives/edgar/data/78003/000007800326000026/pfe-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/PFE/2025_PFE_10k.html,data/processed/sec_10k_text/top100/chunk_03/PFE/2025_PFE_10k.txt,success,,93563,9,0.961919
3,51,75,74,TD Synnex,SNX,1177394,0001177394,2023,10-K,2024-01-26,2023-11-30,0001177394-24-000014,snx-20231130.htm,https://www.sec.gov/Archives/edgar/data/1177394/000117739424000014/,https://www.sec.gov/Archives/edgar/data/1177394/000117739424000014/snx-20231130.htm,data/raw/sec_10k_html/top100/chunk_03/SNX/2023_SNX_10k.html,data/processed/sec_10k_text/top100/chunk_03/SNX/2023_SNX_10k.txt,success,,53242,4,0.751287
3,51,75,74,TD Synnex,SNX,1177394,0001177394,2024,10-K,2025-01-24,2024-11-30,0001177394-25-000009,snx-20241130.htm,https://www.sec.gov/Archives/edgar/data/1177394/000117739425000009/,https://www.sec.gov/Archives/edgar/data/1177394/000117739425000009/snx-20241130.htm,data/raw/sec_10k_html/top100/chunk_03/SNX/2024_SNX_10k.html,data/processed/sec_10k_text/top100/chunk_03/SNX/2024_SNX_10k.txt,success,,50835,5,0.983574
3,51,75,74,TD Synnex,SNX,1177394,0001177394,2025,10-K,2026-01-27,2025-11-30,0001628280-26-003598,snx-20251130.htm,https://www.sec.gov/Archives/edgar/data/1177394/000162828026003598/,https://www.sec.gov/Archives/edgar/data/1177394/000162828026003598/snx-20251130.htm,data/raw/sec_10k_html/top100/chunk_03/SNX/2025_SNX_10k.html,data/processed/sec_10k_text/top100/chunk_03/SNX/2025_SNX_10k.txt,success,,52377,5,0.954617
3,51,75,75,ConocoPhillips,COP,1163165,0001163165,2023,10-K,2024-02-15,2023-12-31,0001163165-24-000010,cop-20231231.htm,https://www.sec.gov/Archives/edgar/data/1163165/000116316524000010/,https://www.sec.gov/Archives/edgar/data/1163165/000116316524000010/cop-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/COP/2023_COP_10k.html,data/processed/sec_10k_text/top100/chunk_03/COP/2023_COP_10k.txt,success,,73643,1,0.13579
3,51,75,75,ConocoPhillips,COP,1163165,0001163165,2024,10-K,2025-02-18,2024-12-31,0001163165-25-000012,cop-20241231.htm,https://www.sec.gov/Archives/edgar/data/1163165/000116316525000012/,https://www.sec.gov/Archives/edgar/data/1163165/000116316525000012/cop-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/COP/2024_COP_10k.html,data/processed/sec_10k_text/top100/chunk_03/COP/2024_COP_10k.txt,success,,74434,1,0.134347
3,51,75,75,ConocoPhillips,COP,1163165,0001163165,2025,10-K,2026-02-17,2025-12-31,0001163165-26-000009,cop-20251231.htm,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/cop-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/COP/2025_COP_10k.html,data/processed/sec_10k_text/top100/chunk_03/COP/2025_COP_10k.txt,success,,69081,1,0.144758
4,76,100,76,Galaxy Digital,GLXY,1859392,0001859392,2023,10-K,,,,,,,,,missing,no_10k_for_target_report_year,0,0,0.0
4,76,100,76,Galaxy Digital,GLXY,1859392,0001859392,2024,10-K,,,,,,,,,missing,no_10k_for_target_report_year,0,0,0.0
4,76,100,76,Galaxy Digital,GLXY,1859392,0001859392,2025,10-K,2026-02-26,2025-12-31,0001859392-26-000016,glxy-20251231.htm,https://www.sec.gov/Archives/edgar/data/1859392/000185939226000016/,https://www.sec.gov/Archives/edgar/data/1859392/000185939226000016/glxy-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/GLXY/2025_GLXY_10k.html,data/processed/sec_10k_text/top100/chunk_04/GLXY/2025_GLXY_10k.txt,success,,114225,10,0.875465
4,76,100,77,AbbVie,ABBV,1551152,0001551152,2023,10-K,2024-02-20,2023-12-31,0001551152-24-000011,abbv-20231231.htm,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/abbv-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/ABBV/2023_ABBV_10k.html,data/processed/sec_10k_text/top100/chunk_04/ABBV/2023_ABBV_10k.txt,success,,58885,0,0.0
4,76,100,77,AbbVie,ABBV,1551152,0001551152,2024,10-K,2025-02-14,2024-12-31,0001551152-25-000020,abbv-20241231.htm,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000020/,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000020/abbv-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/ABBV/2024_ABBV_10k.html,data/processed/sec_10k_text/top100/chunk_04/ABBV/2024_ABBV_10k.txt,success,,61066,2,0.327514
4,76,100,77,AbbVie,ABBV,1551152,0001551152,2025,10-K,2026-02-20,2025-12-31,0001551152-26-000008,abbv-20251231.htm,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/ABBV/2025_ABBV_10k.html,data/processed/sec_10k_text/top100/chunk_04/ABBV/2025_ABBV_10k.txt,success,,60431,2,0.330956
4,76,100,78,Prudential Financial,PRU,1137774,0001137774,2023,10-K,2024-02-21,2023-12-31,0001137774-24-000045,pru-20231231.htm,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000045/,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000045/pru-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/PRU/2023_PRU_10k.html,data/processed/sec_10k_text/top100/chunk_04/PRU/2023_PRU_10k.txt,success,,192321,15,0.779946
4,76,100,78,Prudential Financial,PRU,1137774,0001137774,2024,10-K,2025-02-13,2024-12-31,0001137774-25-000044,pru-20241231.htm,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000044/,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000044/pru-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/PRU/2024_PRU_10k.html,data/processed/sec_10k_text/top100/chunk_04/PRU/2024_PRU_10k.txt,success,,180881,20,1.105699
4,76,100,78,Prudential Financial,PRU,1137774,0001137774,2025,10-K,2026-02-12,2025-12-31,0001137774-26-000048,pru-20251231.htm,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000048/,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000048/pru-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/PRU/2025_PRU_10k.html,data/processed/sec_10k_text/top100/chunk_04/PRU/2025_PRU_10k.txt,success,,165465,12,0.725229
4,76,100,79,TJX,TJX,109198,0000109198,2023,10-K,2023-03-29,2023-01-28,0000109198-23-000004,tjx-20230128.htm,https://www.sec.gov/Archives/edgar/data/109198/000010919823000004/,https://www.sec.gov/Archives/edgar/data/109198/000010919823000004/tjx-20230128.htm,data/raw/sec_10k_html/top100/chunk_04/TJX/2023_TJX_10k.html,data/processed/sec_10k_text/top100/chunk_04/TJX/2023_TJX_10k.txt,success,,40253,0,0.0
4,76,100,79,TJX,TJX,109198,0000109198,2024,10-K,2024-04-03,2024-02-03,0000109198-24-000014,tjx-20240203.htm,https://www.sec.gov/Archives/edgar/data/109198/000010919824000014/,https://www.sec.gov/Archives/edgar/data/109198/000010919824000014/tjx-20240203.htm,data/raw/sec_10k_html/top100/chunk_04/TJX/2024_TJX_10k.html,data/processed/sec_10k_text/top100/chunk_04/TJX/2024_TJX_10k.txt,success,,40761,0,0.0
4,76,100,79,TJX,TJX,109198,0000109198,2025,10-K,2025-04-02,2025-02-01,0000109198-25-000010,tjx-20250201.htm,https://www.sec.gov/Archives/edgar/data/109198/000010919825000010/,https://www.sec.gov/Archives/edgar/data/109198/000010919825000010/tjx-20250201.htm,data/raw/sec_10k_html/top100/chunk_04/TJX/2025_TJX_10k.html,data/processed/sec_10k_text/top100/chunk_04/TJX/2025_TJX_10k.txt,success,,42090,4,0.950344
4,76,100,80,Performance Food Group,PFGC,1618673,0001618673,2023,10-K,2023-08-16,2023-07-01,0000950170-23-043011,pfgc-20230701.htm,https://www.sec.gov/Archives/edgar/data/1618673/000095017023043011/,https://www.sec.gov/Archives/edgar/data/1618673/000095017023043011/pfgc-20230701.htm,data/raw/sec_10k_html/top100/chunk_04/PFGC/2023_PFGC_10k.html,data/processed/sec_10k_text/top100/chunk_04/PFGC/2023_PFGC_10k.txt,success,,48396,0,0.0
4,76,100,80,Performance Food Group,PFGC,1618673,0001618673,2024,10-K,2024-08-14,2024-06-29,0000950170-24-097033,pfgc-20240629.htm,https://www.sec.gov/Archives/edgar/data/1618673/000095017024097033/,https://www.sec.gov/Archives/edgar/data/1618673/000095017024097033/pfgc-20240629.htm,data/raw/sec_10k_html/top100/chunk_04/PFGC/2024_PFGC_10k.html,data/processed/sec_10k_text/top100/chunk_04/PFGC/2024_PFGC_10k.txt,success,,49297,2,0.405704
4,76,100,80,Performance Food Group,PFGC,1618673,0001618673,2025,10-K,2025-08-13,2025-06-28,0001618673-25-000012,pfgc-20250628.htm,https://www.sec.gov/Archives/edgar/data/1618673/000161867325000012/,https://www.sec.gov/Archives/edgar/data/1618673/000161867325000012/pfgc-20250628.htm,data/raw/sec_10k_html/top100/chunk_04/PFGC/2025_PFGC_10k.html,data/processed/sec_10k_text/top100/chunk_04/PFGC/2025_PFGC_10k.txt,success,,49025,4,0.81591
4,76,100,81,United Airlines Holdings,UAL,100517,0000100517,2023,10-K,2024-02-29,2023-12-31,0000100517-24-000027,ual-20231231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/ual-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/UAL/2023_UAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/UAL/2023_UAL_10k.txt,success,,67091,1,0.149051
4,76,100,81,United Airlines Holdings,UAL,100517,0000100517,2024,10-K,2025-02-27,2024-12-31,0000100517-25-000046,ual-20241231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/ual-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/UAL/2024_UAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/UAL/2024_UAL_10k.txt,success,,62933,1,0.158899
4,76,100,81,United Airlines Holdings,UAL,100517,0000100517,2025,10-K,2026-02-12,2025-12-31,0000100517-26-000023,ual-20251231.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/ual-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/UAL/2025_UAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/UAL/2025_UAL_10k.txt,success,,63309,1,0.157955
4,76,100,82,Oracle,ORCL,1341439,0001341439,2023,10-K,2023-06-20,2023-05-31,0000950170-23-028914,orcl-20230531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm,data/raw/sec_10k_html/top100/chunk_04/ORCL/2023_ORCL_10k.html,data/processed/sec_10k_text/top100/chunk_04/ORCL/2023_ORCL_10k.txt,success,,61294,12,1.957777
4,76,100,82,Oracle,ORCL,1341439,0001341439,2024,10-K,2024-06-20,2024-05-31,0000950170-24-075605,orcl-20240531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm,data/raw/sec_10k_html/top100/chunk_04/ORCL/2024_ORCL_10k.html,data/processed/sec_10k_text/top100/chunk_04/ORCL/2024_ORCL_10k.txt,success,,59482,19,3.194244
4,76,100,82,Oracle,ORCL,1341439,0001341439,2025,10-K,2025-06-18,2025-05-31,0000950170-25-087926,orcl-20250531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,data/raw/sec_10k_html/top100/chunk_04/ORCL/2025_ORCL_10k.html,data/processed/sec_10k_text/top100/chunk_04/ORCL/2025_ORCL_10k.txt,success,,58659,21,3.580013
4,76,100,83,Cisco Systems,CSCO,858877,0000858877,2023,10-K,2023-09-07,2023-07-29,0000858877-23-000023,csco-20230729.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm,data/raw/sec_10k_html/top100/chunk_04/CSCO/2023_CSCO_10k.html,data/processed/sec_10k_text/top100/chunk_04/CSCO/2023_CSCO_10k.txt,success,,56126,14,2.494388
4,76,100,83,Cisco Systems,CSCO,858877,0000858877,2024,10-K,2024-09-05,2024-07-27,0000858877-24-000017,csco-20240727.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm,data/raw/sec_10k_html/top100/chunk_04/CSCO/2024_CSCO_10k.html,data/processed/sec_10k_text/top100/chunk_04/CSCO/2024_CSCO_10k.txt,success,,58798,10,1.700738
4,76,100,83,Cisco Systems,CSCO,858877,0000858877,2025,10-K,2025-09-03,2025-07-26,0000858877-25-000111,csco-20250726.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/,https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/csco-20250726.htm,data/raw/sec_10k_html/top100/chunk_04/CSCO/2025_CSCO_10k.html,data/processed/sec_10k_text/top100/chunk_04/CSCO/2025_CSCO_10k.txt,success,,56604,9,1.589994
4,76,100,84,HP,HPQ,47217,0000047217,2023,10-K,2023-12-18,2023-10-31,0000047217-23-000100,hpq-20231031.htm,https://www.sec.gov/Archives/edgar/data/47217/000004721723000100/,https://www.sec.gov/Archives/edgar/data/47217/000004721723000100/hpq-20231031.htm,data/raw/sec_10k_html/top100/chunk_04/HPQ/2023_HPQ_10k.html,data/processed/sec_10k_text/top100/chunk_04/HPQ/2023_HPQ_10k.txt,success,,63037,8,1.269096
4,76,100,84,HP,HPQ,47217,0000047217,2024,10-K,2024-12-13,2024-10-31,0000047217-24-000080,hpq-20241031.htm,https://www.sec.gov/Archives/edgar/data/47217/000004721724000080/,https://www.sec.gov/Archives/edgar/data/47217/000004721724000080/hpq-20241031.htm,data/raw/sec_10k_html/top100/chunk_04/HPQ/2024_HPQ_10k.html,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,success,,59762,7,1.171313
4,76,100,84,HP,HPQ,47217,0000047217,2025,10-K,2025-12-10,2025-10-31,0000047217-25-000071,hpq-20251031.htm,https://www.sec.gov/Archives/edgar/data/47217/000004721725000071/,https://www.sec.gov/Archives/edgar/data/47217/000004721725000071/hpq-20251031.htm,data/raw/sec_10k_html/top100/chunk_04/HPQ/2025_HPQ_10k.html,data/processed/sec_10k_text/top100/chunk_04/HPQ/2025_HPQ_10k.txt,success,,59344,9,1.516581
4,76,100,85,Charter Communications,CHTR,1091667,0001091667,2023,10-K,2024-02-02,2023-12-31,0001091667-24-000028,chtr-20231231.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166724000028/,https://www.sec.gov/Archives/edgar/data/1091667/000109166724000028/chtr-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/CHTR/2023_CHTR_10k.html,data/processed/sec_10k_text/top100/chunk_04/CHTR/2023_CHTR_10k.txt,success,,59298,1,0.16864
4,76,100,85,Charter Communications,CHTR,1091667,0001091667,2024,10-K,2025-01-31,2024-12-31,0001091667-25-000034,chtr-20241231.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/chtr-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/CHTR/2024_CHTR_10k.html,data/processed/sec_10k_text/top100/chunk_04/CHTR/2024_CHTR_10k.txt,success,,65583,1,0.152479
